household_id,lat,lon,district,sector,urban,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,stunting_flag,risk_score,risk_label
HH00265,-1.8383,30.00802,Nyarugenge,Rwezamenyo,1,4,2,piped,3,1,0,0.0896,Low
HH00266,-2.0361,30.10516,Kicukiro,Gahanga,0,0,2,piped,2,2,0,0.0057,Low
HH00267,-1.9609,30.03535,Kicukiro,Niboye,0,3,2,unprotected_well,3,1,0,0.8421,High
HH00268,-2.21415,30.1417,Bugesera,Mwogo,0,1,1,piped,3,1,0,0.0925,Low
HH00269,-1.98968,30.05672,Nyarugenge,Rwezamenyo,1,0,2,piped,1,3,0,0.01,Low
HH00270,-2.23095,30.17992,Bugesera,Mwogo,0,3,3,protected_well,2,3,0,0.0137,Low
HH00271,-1.96134,30.14736,Kicukiro,Kagarama,1,0,3,protected_well,2,4,0,0.0002,Low
HH00272,-1.90712,30.1145,Nyarugenge,Kigali,1,0,3,unprotected_well,1,3,0,0.0879,Low
HH00273,-1.9042,30.1813,Gasabo,Gasabo,0,4,1,protected_well,2,1,1,0.9917,High
HH00274,-2.08482,30.1268,Kicukiro,Gatenga,1,0,3,piped,3,3,0,0.0,Low
HH00275,-2.19044,30.14163,Bugesera,Gashora,0,3,2,unprotected_well,3,1,0,0.8421,High
HH00276,-1.83388,30.4358,Rwamagana,Nzige,0,0,2,protected_well,3,1,0,0.0352,Low
HH00277,-1.92802,30.4177,Rwamagana,Nzige,1,0,2,piped,3,4,0,0.0,Low
HH00278,-2.1593,30.017,Bugesera,Mwogo,0,2,2,protected_well,1,2,1,0.7401,High
HH00279,-1.92935,30.05798,Nyarugenge,Gitega,0,0,1,piped,3,2,0,0.0095,Low
HH00280,-1.81623,30.1036,Gasabo,Bumbogo,0,0,1,piped,1,4,0,0.0293,Low
HH00281,-1.90503,30.47409,Rwamagana,Gahengeri,1,2,3,piped,2,3,0,0.0005,Low
HH00282,-1.92556,30.13256,Nyarugenge,Kigali,1,3,3,piped,3,4,0,0.0,Low
HH00283,-1.92284,30.07673,Kicukiro,Niboye,0,1,3,protected_well,2,4,0,0.0006,Low
HH00284,-1.96628,29.91365,Nyarugenge,Gitega,0,0,1,piped,1,1,1,0.7345,High
HH00285,-1.97602,30.10104,Nyarugenge,Gitega,1,4,3,piped,3,3,0,0.0004,Low
HH00286,-1.94764,30.00041,Kicukiro,Gahanga,1,4,3,piped,3,3,0,0.0004,Low
HH00287,-2.18676,30.21881,Bugesera,Kamabuye,0,3,1,protected_well,2,2,1,0.9182,High
HH00288,-1.97256,30.07872,Kicukiro,Gahanga,0,3,2,piped,1,2,0,0.3721,Medium
HH00289,-1.86859,30.3903,Rwamagana,Nzige,0,4,2,unprotected_well,2,1,1,0.9901,High
HH00290,-1.97614,30.44106,Rwamagana,Gahengeri,0,1,3,protected_well,1,3,0,0.0197,Low
HH00291,-1.9661,30.12115,Gasabo,Bumbogo,1,1,3,piped,2,4,0,0.0,Low
HH00292,-1.84527,30.10722,Gasabo,Remera,0,3,2,river,2,1,1,0.9979,High
HH00293,-1.97748,30.48114,Rwamagana,Nzige,0,0,1,piped,2,2,0,0.0714,Low
HH00294,-1.93962,30.11976,Nyarugenge,Kimisagara,1,4,3,piped,3,1,0,0.0073,Low
HH00295,-2.20217,30.11355,Bugesera,Kamabuye,1,0,1,piped,2,1,0,0.2573,Low
HH00296,-1.88534,30.15005,Gasabo,Gasabo,1,0,3,piped,2,3,0,0.0001,Low
HH00297,-2.00287,30.44805,Rwamagana,Nzige,0,0,2,piped,1,2,0,0.0438,Low
HH00298,-1.95014,30.48392,Rwamagana,Fumbwe,1,1,3,piped,2,3,0,0.0002,Low
HH00299,-2.02288,30.17391,Kicukiro,Gahanga,1,3,2,piped,3,2,0,0.0092,Low
HH00300,-1.8587,30.45653,Rwamagana,Nzige,0,0,1,piped,2,2,0,0.0714,Low
HH00301,-2.19519,30.16066,Bugesera,Mareba,0,1,1,piped,3,1,0,0.0925,Low
HH00302,-1.91239,30.04717,Nyarugenge,Kimisagara,1,4,3,piped,2,3,0,0.0029,Low
HH00303,-1.8361,30.14753,Gasabo,Remera,1,1,1,piped,2,2,0,0.1529,Low
HH00304,-2.04232,30.09687,Nyarugenge,Rwezamenyo,0,3,2,unprotected_well,3,3,0,0.2079,Low
HH00305,-1.96871,30.55624,Rwamagana,Nzige,0,2,2,protected_well,3,2,0,0.0427,Low
HH00306,-1.92166,30.0372,Nyarugenge,Rwezamenyo,1,1,3,piped,3,3,0,0.0,Low
HH00307,-1.84406,30.12801,Nyarugenge,Kimisagara,1,4,3,piped,3,4,0,0.0001,Low
HH00308,-1.9116,30.5234,Rwamagana,Nzige,0,2,1,unprotected_well,1,2,1,0.9977,High
HH00309,-2.00947,30.49308,Rwamagana,Nzige,0,1,2,protected_well,1,2,0,0.548,High
HH00310,-1.93144,30.47245,Rwamagana,Nzige,0,3,2,piped,2,3,0,0.0162,Low
HH00311,-1.92779,29.94517,Nyarugenge,Rwezamenyo,0,4,3,piped,2,2,0,0.0128,Low
HH00312,-2.00385,30.37543,Rwamagana,Gishari,1,0,2,piped,2,4,0,0.0003,Low
HH00313,-2.01641,30.07426,Gasabo,Remera,1,1,3,piped,3,3,0,0.0,Low
HH00314,-1.81276,30.12769,Gasabo,Gasabo,1,2,3,piped,3,4,0,0.0,Low
HH00315,-2.00417,30.05666,Nyarugenge,Kimisagara,1,2,2,piped,2,3,0,0.007,Low
HH00316,-2.00284,30.13986,Kicukiro,Gahanga,0,4,2,piped,1,3,0,0.2359,Low
HH00317,-1.85158,30.40418,Rwamagana,Munyaga,0,2,3,piped,2,2,0,0.0024,Low
HH00318,-1.99961,30.43376,Rwamagana,Gishari,0,3,1,unprotected_well,3,1,1,0.9862,High
HH00319,-2.01084,30.01427,Kicukiro,Niboye,1,3,3,piped,2,3,0,0.0012,Low
HH00320,-1.94854,30.18616,Kicukiro,Niboye,1,3,3,unprotected_well,2,3,0,0.1352,Low
HH00321,-1.96276,30.17397,Kicukiro,Gatenga,1,4,2,piped,3,2,0,0.0214,Low
HH00322,-1.95939,30.13721,Nyarugenge,Kigali,1,3,2,protected_well,3,4,0,0.0051,Low
HH00323,-1.91528,30.06874,Nyarugenge,Nyamirambo,1,2,3,piped,3,1,0,0.0013,Low
HH00324,-2.14735,30.14943,Bugesera,Kamabuye,0,3,1,unprotected_well,3,1,1,0.9862,High
HH00325,-2.01341,30.05152,Nyarugenge,Rwezamenyo,0,1,2,piped,1,1,0,0.3264,Medium
HH00326,-2.0826,30.05592,Bugesera,Kamabuye,0,2,1,unprotected_well,2,1,1,0.9959,High
HH00327,-2.23018,30.08188,Bugesera,Mareba,0,3,3,protected_well,3,2,0,0.0078,Low
HH00328,-1.79751,30.14352,Nyarugenge,Rwezamenyo,1,4,2,piped,3,3,0,0.0048,Low
HH00329,-2.18819,30.14999,Bugesera,Gashora,0,3,1,protected_well,2,1,1,0.9806,High
HH00330,-1.88026,29.98814,Nyarugenge,Kigali,1,4,1,piped,2,1,1,0.9133,High
HH00331,-1.89165,30.02748,Nyarugenge,Rwezamenyo,1,4,2,river,3,3,1,0.8742,High
HH00332,-2.1254,30.14534,Bugesera,Mwogo,0,4,2,protected_well,3,1,0,0.5261,High
HH00333,-1.85973,30.39534,Rwamagana,Munyaga,0,2,1,piped,2,2,0,0.2977,Low
HH00334,-2.0246,30.07303,Kicukiro,Gatenga,1,2,2,piped,2,1,0,0.1247,Low
HH00335,-1.95638,30.08455,Kicukiro,Gatenga,0,0,3,protected_well,2,4,0,0.0002,Low
HH00336,-2.04133,30.10652,Kicukiro,Gatenga,1,1,2,piped,3,3,0,0.0004,Low
HH00337,-2.18523,30.12797,Bugesera,Mareba,0,0,1,unprotected_well,1,1,1,0.9972,High
HH00338,-1.99744,30.13294,Gasabo,Jabana,1,0,2,piped,3,1,0,0.0032,Low
HH00339,-1.84036,30.04509,Kicukiro,Niboye,1,3,1,river,3,2,1,0.9944,High
HH00340,-2.14616,30.23178,Bugesera,Juru,0,4,2,protected_well,3,2,0,0.1976,Low
HH00341,-2.02406,30.06275,Kicukiro,Gatenga,1,3,2,piped,3,4,0,0.0005,Low
HH00342,-2.20931,30.25452,Bugesera,Gashora,0,3,1,piped,1,1,1,0.9728,High
HH00343,-1.80643,30.03484,Kicukiro,Gahanga,1,2,2,piped,3,3,0,0.0009,Low
HH00344,-2.03065,30.03558,Kicukiro,Kagarama,1,2,3,piped,3,3,0,0.0001,Low
HH00345,-1.93167,30.48863,Rwamagana,Gahengeri,1,3,2,piped,2,4,0,0.0036,Low
HH00346,-1.92883,30.09505,Gasabo,Jabana,0,3,2,piped,1,3,0,0.1162,Low
HH00347,-2.01762,30.11873,Nyarugenge,Kigali,1,3,1,piped,3,1,0,0.3598,Medium
HH00348,-1.98223,30.41047,Rwamagana,Fumbwe,0,1,1,protected_well,1,2,1,0.942,High
HH00349,-1.90507,29.9809,Gasabo,Bumbogo,0,1,3,piped,2,2,0,0.001,Low
HH00350,-2.20332,30.17346,Bugesera,Mwogo,1,1,2,piped,1,3,0,0.0233,Low
HH00351,-1.9237,30.07023,Gasabo,Kinyinya,0,0,2,protected_well,2,3,0,0.0141,Low
HH00352,-1.9047,30.07592,Kicukiro,Niboye,1,4,3,piped,3,4,0,0.0001,Low
HH00353,-2.064,30.18535,Bugesera,Kamabuye,1,2,2,piped,3,1,0,0.0175,Low
HH00354,-2.31097,30.03231,Bugesera,Mwogo,0,3,1,unprotected_well,1,1,1,0.9998,High
HH00355,-1.92673,30.01582,Nyarugenge,Kimisagara,1,3,1,piped,3,2,0,0.1108,Low
HH00356,-1.84332,30.1118,Gasabo,Gasabo,1,1,3,piped,1,4,0,0.0004,Low
HH00357,-1.9575,30.39839,Rwamagana,Gahengeri,0,0,3,piped,3,3,0,0.0,Low
HH00358,-2.01682,30.11263,Kicukiro,Kanombe,0,1,2,piped,2,1,0,0.0572,Low
HH00359,-1.97912,30.38901,Rwamagana,Gahengeri,0,1,2,unprotected_well,3,2,0,0.1766,Low
HH00360,-1.78703,30.02213,Gasabo,Kinyinya,0,0,1,river,3,2,1,0.9325,High
HH00361,-1.96619,30.03473,Nyarugenge,Rwezamenyo,1,1,3,piped,2,3,0,0.0002,Low
HH00362,-2.06768,29.98648,Nyarugenge,Rwezamenyo,1,3,2,piped,3,2,0,0.0092,Low
HH00363,-2.0265,30.00954,Nyarugenge,Kimisagara,1,4,2,piped,2,1,0,0.4401,Medium
HH00364,-1.92079,30.44335,Rwamagana,Munyaga,0,3,2,piped,1,3,0,0.1162,Low
HH00365,-2.14795,30.13759,Bugesera,Juru,0,3,3,piped,1,3,0,0.0097,Low
HH00366,-2.21421,30.15545,Bugesera,Mareba,0,0,2,unprotected_well,1,2,1,0.8534,High
HH00367,-2.14805,30.30831,Bugesera,Mareba,0,1,3,unprotected_well,1,2,0,0.5049,High
HH00368,-2.21072,30.21154,Bugesera,Kamabuye,0,0,1,unprotected_well,3,2,1,0.5505,High
HH00369,-2.06553,30.16288,Kicukiro,Kanombe,0,0,3,unprotected_well,1,3,0,0.0879,Low
HH00370,-2.0597,30.04568,Kicukiro,Gatenga,1,0,1,piped,2,1,0,0.2573,Low
HH00371,-2.01803,30.51471,Rwamagana,Fumbwe,0,2,2,unprotected_well,1,2,1,0.9698,High
HH00372,-1.88184,30.05576,Nyarugenge,Nyamirambo,1,3,3,unprotected_well,3,4,0,0.0043,Low
HH00373,-1.84804,30.10677,Nyarugenge,Kimisagara,0,4,2,unprotected_well,1,1,1,0.9987,High
HH00374,-1.92499,30.07113,Nyarugenge,Gitega,1,0,1,piped,3,2,0,0.0095,Low
HH00375,-1.88282,30.15511,Gasabo,Jabana,1,4,3,piped,3,2,0,0.0016,Low
HH00376,-1.88606,30.46725,Rwamagana,Nzige,1,2,1,protected_well,2,1,1,0.9557,High
HH00377,-1.92766,30.48514,Rwamagana,Gishari,1,0,2,unprotected_well,2,3,0,0.1392,Low
HH00378,-1.91304,30.07851,Gasabo,Bumbogo,1,3,3,piped,2,2,0,0.0055,Low
HH00379,-1.91171,30.1006,Nyarugenge,Kimisagara,1,2,2,protected_well,2,3,0,0.0733,Low
HH00380,-1.88615,30.47632,Rwamagana,Munyaga,0,1,3,unprotected_well,1,2,0,0.5049,High
HH00381,-1.8822,30.05578,Gasabo,Remera,0,4,3,protected_well,1,2,0,0.5394,High
HH00382,-2.03339,30.07856,Kicukiro,Gahanga,1,0,1,protected_well,3,3,0,0.0235,Low
HH00383,-2.02811,30.42261,Rwamagana,Gahengeri,1,4,2,river,2,2,1,0.996,High
HH00384,-1.92426,30.41443,Rwamagana,Munyaga,0,3,3,protected_well,1,3,0,0.0996,Low
HH00385,-2.05151,30.16102,Kicukiro,Gahanga,1,0,1,piped,3,1,0,0.0416,Low
HH00386,-1.98488,30.00031,Kicukiro,Kagarama,0,1,2,protected_well,3,2,0,0.0187,Low
HH00387,-1.91306,30.34783,Rwamagana,Gishari,1,0,2,piped,3,4,0,0.0,Low
HH00388,-2.09416,30.20448,Bugesera,Juru,0,0,3,river,2,1,1,0.7345,High
HH00389,-1.96978,30.04937,Kicukiro,Gahanga,0,4,1,protected_well,1,1,1,0.9989,High
HH00390,-1.93203,30.07778,Kicukiro,Kagarama,0,3,3,protected_well,1,2,0,0.3327,Medium
HH00391,-2.14017,30.25671,Bugesera,Gashora,0,4,2,protected_well,3,2,0,0.1976,Low
HH00392,-1.84011,30.09543,Gasabo,Kinyinya,1,4,2,piped,3,2,0,0.0214,Low
HH00393,-1.92898,30.21962,Gasabo,Gasabo,1,1,1,piped,3,2,0,0.0221,Low
HH00394,-1.8406,30.09063,Gasabo,Jabana,1,3,1,piped,3,2,0,0.1108,Low
HH00395,-1.96347,30.09634,Kicukiro,Kanombe,1,4,2,piped,1,2,1,0.5819,High
HH00396,-1.76469,30.46596,Rwamagana,Munyaga,1,2,3,river,2,4,0,0.1427,Low
HH00397,-2.15171,30.22525,Bugesera,Kamabuye,0,0,3,river,2,3,0,0.1198,Low
HH00398,-1.92379,30.12493,Gasabo,Gasabo,1,4,3,protected_well,2,3,0,0.0315,Low
HH00399,-1.94886,30.43292,Rwamagana,Fumbwe,0,2,3,piped,3,2,0,0.0003,Low
HH00400,-2.05474,30.00232,Kicukiro,Kanombe,0,0,2,unprotected_well,1,1,1,0.9633,High
HH00401,-1.93434,30.09236,Nyarugenge,Nyamirambo,1,0,3,piped,3,4,0,0.0,Low
HH00402,-2.15223,30.06271,Kicukiro,Kanombe,0,0,3,protected_well,2,4,0,0.0002,Low
HH00403,-1.91586,29.98309,Nyarugenge,Kimisagara,1,3,1,piped,2,2,0,0.4988,Medium
HH00404,-2.03363,30.02497,Nyarugenge,Gitega,1,4,3,piped,3,3,0,0.0004,Low
HH00405,-2.14051,30.2727,Bugesera,Gashora,1,0,3,piped,3,4,0,0.0,Low
HH00406,-1.97565,29.99558,Nyarugenge,Kimisagara,1,3,2,piped,3,2,0,0.0092,Low
HH00407,-2.27149,30.13034,Bugesera,Mwogo,0,3,2,protected_well,2,2,0,0.4557,Medium
HH00408,-1.94742,30.20027,Kicukiro,Gahanga,1,4,3,piped,3,3,0,0.0004,Low
HH00409,-2.18148,30.09365,Bugesera,Juru,0,1,1,piped,2,2,0,0.1529,Low
HH00410,-1.95192,30.12386,Nyarugenge,Nyamirambo,1,3,3,piped,1,4,0,0.0022,Low
HH00411,-2.0413,30.14421,Nyarugenge,Kimisagara,1,3,3,piped,3,4,0,0.0,Low
HH00412,-2.17705,30.2755,Bugesera,Kamabuye,0,4,1,protected_well,3,2,1,0.7676,High
HH00413,-1.89128,30.4027,Rwamagana,Fumbwe,0,1,2,unprotected_well,1,2,1,0.9319,High
HH00414,-2.00077,30.44918,Rwamagana,Nzige,0,0,2,piped,1,1,0,0.171,Low
HH00415,-1.87551,30.23883,Gasabo,Gasabo,0,3,3,unprotected_well,1,2,1,0.8491,High
HH00416,-1.92427,30.13303,Kicukiro,Gahanga,0,0,3,protected_well,2,3,0,0.0011,Low
HH00417,-1.89664,30.49349,Rwamagana,Gishari,0,0,2,piped,2,2,0,0.0057,Low
HH00418,-1.96424,30.36226,Rwamagana,Gahengeri,0,4,3,protected_well,3,2,0,0.018,Low
HH00419,-1.96389,30.47068,Rwamagana,Gishari,0,0,3,unprotected_well,2,2,0,0.0516,Low
HH00420,-1.95587,30.08686,Nyarugenge,Nyamirambo,1,2,3,piped,3,4,0,0.0,Low
HH00421,-1.9977,30.12141,Kicukiro,Niboye,1,2,2,unprotected_well,3,4,0,0.0242,Low
HH00422,-1.94758,30.41626,Rwamagana,Gahengeri,0,2,2,unprotected_well,3,1,0,0.6943,High
HH00423,-1.81133,30.10379,Gasabo,Gasabo,1,0,2,piped,3,2,0,0.0007,Low
HH00424,-1.89821,30.38615,Rwamagana,Gishari,1,1,3,piped,2,2,0,0.001,Low
HH00425,-1.92706,30.05435,Kicukiro,Kanombe,1,1,3,piped,2,4,0,0.0,Low
HH00426,-1.96016,30.04731,Nyarugenge,Nyamirambo,1,2,3,piped,3,1,0,0.0013,Low
HH00427,-2.07712,30.2606,Bugesera,Gashora,0,1,1,piped,1,1,0,0.8666,High
HH00428,-1.8832,30.11066,Gasabo,Kinyinya,1,1,1,piped,1,2,0,0.5903,High
HH00429,-1.86673,30.10471,Kicukiro,Gahanga,1,1,3,piped,2,4,0,0.0,Low
HH00430,-2.02282,30.09702,Kicukiro,Niboye,1,1,3,piped,2,3,0,0.0002,Low
HH00431,-2.0115,30.19877,Gasabo,Gasabo,1,4,1,piped,2,2,1,0.7004,High
HH00432,-2.08887,30.18808,Kicukiro,Kanombe,1,0,3,piped,1,4,0,0.0002,Low
HH00433,-2.15203,30.04884,Bugesera,Kamabuye,0,0,1,unprotected_well,1,2,1,0.9874,High
HH00434,-2.02765,30.04699,Kicukiro,Kagarama,0,2,1,protected_well,2,1,1,0.9557,High
HH00435,-2.11639,30.23144,Bugesera,Mwogo,0,1,3,piped,3,4,0,0.0,Low
HH00436,-2.14576,30.07924,Bugesera,Kamabuye,0,2,3,protected_well,3,2,0,0.0033,Low
HH00437,-2.18358,30.24204,Bugesera,Juru,0,3,3,river,2,3,1,0.638,High
HH00438,-1.96912,30.08603,Kicukiro,Gatenga,0,1,3,unprotected_well,1,3,0,0.1845,Low
HH00439,-1.95513,29.96508,Nyarugenge,Gitega,1,4,3,piped,2,2,0,0.0128,Low
HH00440,-1.91097,29.94404,Nyarugenge,Gitega,1,3,1,piped,3,2,0,0.1108,Low
HH00441,-1.95631,30.10821,Kicukiro,Gatenga,1,1,1,piped,3,2,0,0.0221,Low
HH00442,-1.82399,30.1581,Gasabo,Kinyinya,0,4,3,piped,2,3,0,0.0029,Low
HH00443,-2.01372,30.36139,Rwamagana,Munyaga,0,1,3,river,1,1,1,0.9811,High
HH00444,-2.00071,30.13582,Kicukiro,Kagarama,1,0,2,piped,1,3,0,0.01,Low
HH00445,-1.99664,30.10615,Nyarugenge,Nyamirambo,1,1,3,piped,1,4,0,0.0004,Low
HH00446,-1.85033,30.10895,Gasabo,Gasabo,1,0,3,piped,3,3,0,0.0,Low
HH00447,-1.77928,30.41251,Rwamagana,Gishari,1,0,2,piped,2,3,0,0.0013,Low
HH00448,-2.25525,30.11454,Bugesera,Kamabuye,0,3,2,protected_well,1,1,1,0.9679,High
HH00449,-2.08204,30.14308,Bugesera,Mareba,0,0,2,protected_well,1,2,0,0.3405,Medium
HH00450,-1.99869,30.02369,Kicukiro,Kanombe,1,3,3,piped,3,3,0,0.0002,Low
HH00451,-2.08982,30.21548,Bugesera,Mareba,0,4,2,unprotected_well,1,1,1,0.9987,High
HH00452,-1.87223,30.18043,Gasabo,Gasabo,1,4,2,piped,1,3,0,0.2359,Low
HH00453,-1.96172,30.1961,Gasabo,Remera,1,0,2,piped,3,3,0,0.0002,Low
HH00454,-1.93361,30.20792,Gasabo,Remera,0,0,1,river,1,2,1,0.9989,High
HH00455,-1.93965,30.09701,Kicukiro,Niboye,0,0,3,unprotected_well,3,2,0,0.0068,Low
HH00456,-1.99991,30.44455,Rwamagana,Gishari,0,0,2,river,2,2,1,0.8916,High
HH00457,-1.97543,30.39108,Rwamagana,Fumbwe,1,0,3,piped,3,2,0,0.0001,Low
HH00458,-1.90883,30.10236,Gasabo,Jabana,1,4,3,piped,3,4,0,0.0001,Low
HH00459,-1.81639,30.04933,Nyarugenge,Kigali,1,4,3,piped,2,3,0,0.0029,Low
HH00460,-1.96018,30.35204,Rwamagana,Fumbwe,0,1,3,unprotected_well,3,2,0,0.0157,Low
HH00461,-1.85302,30.06635,Gasabo,Jabana,1,2,2,piped,3,3,0,0.0009,Low
HH00462,-2.05895,30.10062,Kicukiro,Niboye,1,0,2,piped,2,3,0,0.0013,Low
HH00463,-2.01555,30.46004,Rwamagana,Gahengeri,0,0,3,piped,1,4,0,0.0002,Low
HH00464,-2.06271,30.02328,Kicukiro,Kanombe,1,0,1,piped,2,2,0,0.0714,Low
HH00465,-1.9056,30.11942,Kicukiro,Kagarama,1,4,2,river,2,3,1,0.9823,High
HH00466,-2.03355,30.02707,Kicukiro,Kanombe,1,1,2,piped,1,2,0,0.097,Low
HH00467,-1.94319,30.13426,Gasabo,Gasabo,1,2,1,piped,3,1,0,0.1931,Low
HH00468,-2.04569,30.37213,Rwamagana,Munyaga,0,0,1,unprotected_well,2,1,1,0.9778,High
HH00469,-2.17465,30.14102,Bugesera,Mareba,0,0,2,protected_well,1,3,0,0.1027,Low
HH00470,-1.95005,30.10075,Kicukiro,Gatenga,1,3,3,unprotected_well,3,2,0,0.0811,Low
HH00471,-1.92892,30.50095,Rwamagana,Gishari,1,2,2,protected_well,2,3,0,0.0733,Low
HH00472,-1.94309,30.41674,Rwamagana,Gishari,0,3,3,protected_well,1,2,0,0.3327,Medium
HH00473,-1.95333,30.43259,Rwamagana,Fumbwe,0,4,3,protected_well,3,2,0,0.018,Low
HH00474,-2.11017,30.05441,Kicukiro,Kanombe,1,4,1,piped,2,2,0,0.7004,High
HH00475,-1.95937,30.01175,Nyarugenge,Nyamirambo,1,1,3,piped,2,3,0,0.0002,Low
HH00476,-1.93592,30.53705,Rwamagana,Gishari,0,4,2,unprotected_well,3,1,1,0.9261,High
HH00477,-1.96534,30.41355,Rwamagana,Nzige,1,0,3,piped,2,3,0,0.0001,Low
HH00478,-1.99948,30.07701,Nyarugenge,Kimisagara,1,2,2,piped,3,3,0,0.0009,Low
HH00479,-1.98898,30.3598,Rwamagana,Nzige,0,3,1,unprotected_well,1,2,1,0.999,High
HH00480,-2.17908,30.18818,Bugesera,Gashora,0,1,2,piped,3,2,0,0.0017,Low
HH00481,-1.99678,30.19052,Kicukiro,Kagarama,1,2,2,piped,3,4,0,0.0002,Low
HH00482,-2.04255,30.38176,Rwamagana,Munyaga,0,4,2,unprotected_well,2,2,1,0.9569,High
HH00483,-1.95476,30.1357,Kicukiro,Kagarama,0,3,3,protected_well,3,3,0,0.0017,Low
HH00484,-1.93947,30.05093,Nyarugenge,Kimisagara,0,3,3,protected_well,2,3,0,0.0137,Low
HH00485,-1.94134,30.11336,Nyarugenge,Kimisagara,0,3,3,protected_well,2,3,0,0.0137,Low
HH00486,-1.96824,30.11195,Nyarugenge,Kimisagara,1,1,3,piped,2,3,0,0.0002,Low
HH00487,-1.97911,30.12492,Kicukiro,Kagarama,1,1,3,protected_well,3,1,0,0.0064,Low
HH00488,-1.91462,30.19995,Gasabo,Jabana,1,4,2,unprotected_well,3,3,0,0.3813,Medium
HH00489,-1.89836,30.43967,Rwamagana,Nzige,0,1,2,piped,2,4,0,0.0007,Low
HH00490,-2.11472,30.29659,Bugesera,Mareba,0,4,2,protected_well,3,1,1,0.5261,High
HH00491,-1.92382,30.42182,Rwamagana,Fumbwe,1,3,2,piped,3,3,0,0.0021,Low
HH00492,-2.09512,30.51159,Rwamagana,Nzige,0,0,1,unprotected_well,3,1,0,0.8466,High
HH00493,-1.98153,30.12762,Nyarugenge,Nyamirambo,1,3,1,piped,2,2,0,0.4988,Medium
HH00494,-2.1386,30.20481,Bugesera,Juru,0,0,2,unprotected_well,3,1,0,0.2917,Low
HH00495,-1.88401,30.11072,Gasabo,Bumbogo,1,4,1,piped,3,2,0,0.2264,Low
HH00496,-1.95377,30.26724,Nyarugenge,Nyamirambo,1,4,3,protected_well,2,3,0,0.0315,Low
HH00497,-2.264,30.13624,Bugesera,Mareba,0,2,3,protected_well,2,3,0,0.0059,Low
HH00498,-1.82471,30.17815,Gasabo,Remera,0,0,1,unprotected_well,2,2,1,0.9072,High
HH00499,-2.01826,30.37354,Rwamagana,Fumbwe,0,2,2,river,3,4,1,0.2185,Low
HH00500,-1.95796,30.07023,Gasabo,Kinyinya,1,2,3,piped,3,4,0,0.0,Low
HH00501,-2.15525,30.07498,Bugesera,Mwogo,0,2,2,piped,1,1,0,0.5322,High
HH00502,-2.0327,30.22019,Bugesera,Gashora,1,3,2,piped,2,4,0,0.0036,Low
HH00503,-2.06745,30.0791,Nyarugenge,Gitega,1,1,2,piped,3,1,0,0.0075,Low
HH00504,-1.98947,30.15326,Kicukiro,Gatenga,1,3,3,piped,1,3,0,0.0097,Low
HH00505,-1.94194,30.14279,Nyarugenge,Kigali,0,3,2,piped,1,2,0,0.3721,Medium
HH00506,-1.75374,30.36345,Rwamagana,Gishari,0,4,2,piped,2,3,0,0.0372,Low
HH00507,-1.90772,30.37734,Rwamagana,Gahengeri,0,4,2,piped,3,1,0,0.0896,Low
HH00508,-1.90655,30.06187,Nyarugenge,Rwezamenyo,1,2,1,unprotected_well,3,1,1,0.9682,High
HH00509,-1.93208,30.09005,Nyarugenge,Gitega,1,2,2,piped,3,2,0,0.0039,Low
HH00510,-1.99743,30.49386,Rwamagana,Gishari,1,0,2,piped,3,3,0,0.0002,Low
HH00511,-2.21407,30.21207,Bugesera,Kamabuye,0,4,2,piped,3,1,0,0.0896,Low
HH00512,-2.23627,30.09504,Bugesera,Mareba,1,2,2,protected_well,3,3,0,0.0098,Low
HH00513,-1.96251,30.19951,Gasabo,Bumbogo,0,3,3,unprotected_well,2,1,1,0.7605,High
HH00514,-1.9458,30.10718,Gasabo,Bumbogo,0,4,1,piped,2,2,0,0.7004,High
HH00515,-1.92069,30.07543,Gasabo,Jabana,1,1,3,protected_well,3,3,0,0.0003,Low
HH00516,-1.94439,30.06002,Nyarugenge,Nyamirambo,1,3,2,piped,3,2,0,0.0092,Low
HH00517,-2.13777,30.17476,Bugesera,Gashora,0,4,2,unprotected_well,1,1,1,0.9987,High
HH00518,-2.20295,30.16601,Bugesera,Juru,0,0,1,piped,1,2,0,0.3803,Medium
HH00519,-2.09627,30.21021,Kicukiro,Gahanga,1,4,1,piped,3,2,0,0.2264,Low
HH00520,-1.97826,30.43674,Rwamagana,Fumbwe,0,2,1,protected_well,1,1,1,0.9942,High
HH00521,-2.21363,30.02469,Bugesera,Mwogo,1,3,2,piped,3,3,0,0.0021,Low
HH00522,-2.00663,30.01496,Nyarugenge,Nyamirambo,1,3,2,protected_well,3,3,0,0.0227,Low
HH00523,-2.19578,30.02882,Bugesera,Kamabuye,0,2,3,unprotected_well,1,2,0,0.7055,High
HH00524,-1.98039,29.99182,Nyarugenge,Rwezamenyo,0,1,2,unprotected_well,2,1,0,0.8853,High
HH00525,-1.83331,30.45375,Rwamagana,Gahengeri,0,3,3,piped,3,4,0,0.0,Low
HH00526,-2.00274,30.21082,Gasabo,Gasabo,1,3,2,piped,3,2,0,0.0092,Low
HH00527,-1.97286,29.99916,Nyarugenge,Kigali,1,2,3,piped,3,3,0,0.0001,Low
HH00528,-1.8688,30.028,Nyarugenge,Nyamirambo,1,2,3,protected_well,3,3,0,0.0007,Low
